avg_context_surprisal_gap,avg_first_token_surprisal,dataset,lm_cc,lm_cc_density,loc,num_functions,num_semantic_units,ppl,total_tokens,uid
0.40932436457617716,2.2076906859874725,xcodeeval_apr,48.599999999999994,9.023800079710782,52,2,51,2.7386267983857446,505,27bb872e5d601c70a48313e6b336259c
,,xcodeeval_apr,29.4,0.0,38,0,19,1.2876977519593504,296,27d4087baa6c2223e1dec48fec80617e
0.2184080136834583,4.191369712352753,xcodeeval_apr,37.8,35.493397382088006,35,2,31,2.1389808962645267,281,d27bb43d78958db0b12fa86e51619f28
0.14283867013910984,1.3287172383732266,xcodeeval_apr,158.0,25.9745242591016,166,9,108,1.611059875412983,1587,d31d8a992a9b0c6180db36bbbf20cece
,,xcodeeval_apr,29.2,0.0,31,0,24,1.720816836989189,381,32aca3cfc4f70642de04320e1ed639d6
,,xcodeeval_apr,99.6,0.0,83,0,76,1.796208268649852,1072,35ecaadb5627c0de42ecfb98df6c6847
0.25056113664831775,0.8977914452552795,xcodeeval_apr,35.0,14.197851537416378,47,3,39,2.7234313893422746,487,cb37d2718d1ec19c389a8ee712990435
0.06851722380837821,5.483086824417114,xcodeeval_apr,66.19999999999999,54.00548090133816,57,2,50,1.995998169558698,388,cf41ec74b91f9151840ddee8d5a8bf2c
0.2793484538377832,0.45255640726151924,xcodeeval_apr,87.19999999999999,11.882750539574772,111,7,71,1.7897356393833779,998,46e0483a5f522265a3385fad58058efd
0.09550425538730715,0.07628445327281952,xcodeeval_apr,39.4,5.0950833559036255,41,1,37,3.1680638942129935,461,48b77e3c49a0819fd1bb159415e5c92e
0.05551955420024223,1.7598408460617065,xcodeeval_apr,43.8,83.74124352633953,40,1,36,1.9519644049852847,502,bf49ecac7b1191ef86baee2fd171cb8c
,,xcodeeval_apr,52.0,0.0,32,0,30,1.784850583760193,243,51c40b142e5fd45ba62b6ddeb5c7e20a
0.11770564160188896,1.5951323807239532,xcodeeval_apr,56.599999999999994,104.97563250921667,45,2,42,2.0899329877259567,414,53ce28a9aab1f9c8012536a49368320e
,,xcodeeval_apr,52.39999999999999,0.0,42,0,37,1.7426159708410303,644,53dbf5b6d93b1642e82c5577803579e7
0.2448014079886351,2.1062486730515957,xcodeeval_apr,98.39999999999999,36.3150168932043,77,4,67,2.488330878425201,744,b55a521e32699cea4aefbfe6de9d4641
0.27044169257642253,1.3828229590186052,xcodeeval_apr,67.0,16.137882471350686,51,7,50,1.766532573731923,805,58da40a588e738aa166a3a1bb7e70528
,,xcodeeval_apr,34.599999999999994,0.0,44,0,29,1.410606735784766,447,60c466895e32e72c6653069d82781ee0
0.5233346306393453,0.5045545101165771,xcodeeval_apr,39.39999999999999,9.08211713284254,48,2,34,1.9881466951941433,468,61ffd14188437ee70c6e5a41e404a6af
0.2901834924969483,1.8089660984451257,xcodeeval_apr,48.599999999999994,7.878891748524135,99,8,44,1.355349708421817,959,61ae92d35659b2991d575ae82cc9b8d0
0.09976773238028067,2.8544308319687843,xcodeeval_apr,69.6,34.710417930502445,150,3,58,1.4754940554669855,1008,64ad7db08d34ba6a08a8e34829c14025
0.28002241876019607,0.3420673598136221,xcodeeval_apr,127.79999999999998,15.20232646333586,140,7,107,1.8878860264150867,1320,67aabc9d9b37adb2ceb79419a88b6b6c
0.42382887101996225,0.5879829035839066,xcodeeval_apr,39.4,4.9075651120219845,42,8,33,2.2052279266667347,407,71ca3182f5418b3677845cb4ead2550f
0.24036739971325904,2.0646945238113403,xcodeeval_apr,32.6,46.72435950860381,49,2,38,1.9796364726417057,391,72ac09502a33a60a332a4efff60870b7
0.11575016779640426,0.5587985664606094,xcodeeval_apr,67.6,33.6376948338002,62,2,52,2.0123081664008438,465,75af54307e1fe0433eb887e3b3a418a2
0.16285430883811688,2.0627356469631195,xcodeeval_apr,36.4,24.42577921692282,43,2,33,1.9760534601596211,431,fa76a297955318641e881991bef953f6
,,xcodeeval_apr,31.2,0.0,31,0,25,1.6804588312153919,309,78e05e9a4e08ca3f4b02b6792b00c79a
0.4953733501405389,0.4385919037466738,xcodeeval_apr,463.4,10.476001532577154,583,50,319,1.4914848915647865,5373,78f799f7b1d9c5748df38ff437963c80
0.4030066818019421,2.004302889108658,xcodeeval_apr,62.39999999999999,33.9090444650501,65,4,51,2.051777121637384,476,abf81eda3f5cd03d20d6b5f92e28d8b8
,,xcodeeval_apr,44.8,0.0,43,0,31,1.6749786407216252,523,82a7fe09a7f4034354b090c185e9b71e
0.30336500491085544,0.4376464651225736,xcodeeval_apr,38.0,4.1177240980250644,79,6,31,1.4168383931779742,823,acf84ff515d82a76b5d8f6119b13a138
0.13696478642646118,3.5450634956359863,xcodeeval_apr,171.6,45.45851159375161,159,2,132,1.8257640144144995,1253,d84a554abbf4c7048ac55d535f3c768a
,,xcodeeval_apr,73.19999999999999,0.0,66,0,57,1.8900455786279726,618,85b273dc341511dc0e2621a30a2ed680
,,xcodeeval_apr,73.0,0.0,48,0,43,2.1230699211381734,433,86ecfa4de6fe1fa1f1a66d99607f880d
0.2279585578661537,1.4047648434837658,xcodeeval_apr,87.8,19.46461966400966,84,6,66,1.8820765977555582,809,ad87baab899ba039e8294973cbc4523d
,,xcodeeval_apr,98.6,0.0,65,0,58,1.8870288739265968,569,a88b8e3de7e102d4c16b557fe050a0e0
0.12279807962303822,1.6847609281539917,xcodeeval_apr,69.19999999999999,68.34468007925898,50,2,50,2.476478095607821,629,89cc8a702bc127a19bd5dcb22028e9b7
0.5569642591392218,0.30782632639966323,xcodeeval_apr,257.4,8.001981620637384,321,39,209,1.6342330343834337,2944,89addcdf4f25591a002254c1eaf15137
,,xcodeeval_apr,97.79999999999998,0.0,70,0,68,1.860905017932475,1042,92f498db3e82e53bd111a2d52dc589ee
2.2467782581886486,0.5742470373709997,xcodeeval_apr,56.599999999999994,3.0602632761001587,68,3,52,1.7239030198494383,627,93f39bb270dd9dcd4c19d09094c62603
0.4421172465573075,0.06669250814402403,xcodeeval_apr,15.0,0.21130406965191165,57,5,16,1.1664404022630863,639,94df2866a8198f91d37ecec44b0ed969
0.23329724362649415,2.9816858172416687,xcodeeval_apr,48.8,12.430830220381418,40,4,38,2.2492759529264283,406,97db59d2975c38aca53ff068049ed9b8
0.01760726264384321,2.055457830429077,xcodeeval_apr,58.39999999999999,79.58648206479847,53,1,50,2.1346834702304336,396,fc98b0e4447eaebcecd11d9edbe22792
,,xcodeeval_apr,72.0,0.0,80,0,51,1.521966856027715,689,99dd150b0c283fc3347aafac29cf2798
,,xcodeeval_apr,33.8,0.0,36,0,32,1.8099313200549014,402,139f3a2c1741037468140b8fc4c9a606
0.3088999215487759,0.6849632732337341,xcodeeval_apr,111.0,19.93232861557044,100,8,87,2.058465187893882,853,bcae166f10457d58259a618890163845
0.22201203100848943,5.078623294830322,xcodeeval_apr,44.39999999999999,43.4278009980917,38,1,35,2.904741065037075,322,177b440ef2d6a394c5161ba7dee700f7
,,xcodeeval_apr,46.599999999999994,0.0,41,0,37,1.9336065121772732,286,189f169db892f6f1a031eeee843d2145
,,xcodeeval_apr,29.799999999999997,0.0,37,0,27,1.585001222002987,484,234b967d933b3f9b697da9238b9c01b9
0.5685403867947098,0.5604667882644208,xcodeeval_apr,169.2,4.195840035578133,269,13,209,1.9538212076490429,2444,259af1aa915366a5331b47a44a7c8325
,,xcodeeval_apr,61.4,0.0,40,0,39,2.2688941006060537,409,277d693cebd4ea5be8e06dab41c7220f
0.3892339512949083,0.4919949275049889,xcodeeval_apr,74.6,8.156652330952056,113,11,64,1.4947702303139732,987,278bfbdac1b6beb0db8767b4f65cf7e4
0.15190396869702846,3.2171472012996674,xcodeeval_apr,102.99999999999999,49.81683623697609,64,4,64,2.17336156798041,546,0310c466d84df55e3d344715b6edee1b
0.20247984479323755,2.7701756209135056,xcodeeval_apr,59.599999999999994,25.23032765649259,70,4,58,1.8830604083114757,638,ae318fa9ed75fe4d8111b446821ce642
0.6692806486948849,0.8813899598845865,xcodeeval_apr,87.6,3.496572610007466,115,16,72,1.640555383196958,1153,f335efafb7ff0c573792a20ef2614799
0.24212035308169144,0.9853126356999079,xcodeeval_apr,82.19999999999999,33.194092214340344,69,6,57,2.318146964082942,630,345abc187effe006c08531f1c216c2f0
0.44334133119217617,0.0016759546603225318,xcodeeval_apr,26.6,0.06303815285112553,88,5,40,1.3623587435416262,764,0379c7af26d34bdce00ba8678435dafa
3.2369903928210756e-06,7.178250312805176,xcodeeval_apr,75.6,214.03408269956708,62,1,60,1.7919371256317764,1058,383d610c3301f84eb5b6455282b05865
0.08194001816338274,2.2669665813446045,xcodeeval_apr,57.8,75.77617649547756,50,1,49,1.7892705539644331,598,f383b9b8b56a4ecc3afd643772bdf6aa
0.33777093326965046,0.947486569484075,xcodeeval_apr,69.6,11.694926865398884,67,3,57,1.6904684916695287,663,505f02d1d9192fea9cd936dc618c9b9f
,,xcodeeval_apr,96.99999999999999,0.0,85,0,58,1.6012846812140424,983,509d59a56f6a6a9e67f5a55441fde43f
0.5033810517065351,0.02100955997593701,xcodeeval_apr,79.79999999999998,10.993615856394172,86,7,59,1.6141512677543985,804,539c6b44fb15b4b829df54abc62b3fa2
-0.00020546483116622052,7.178250312805176,xcodeeval_apr,40.199999999999996,9.55963546037674,31,1,29,2.4218771665934717,357,ed642ee9236ac9879543f604fa2e3e69
0.15523580129521092,2.848520517349243,xcodeeval_apr,56.8,21.242294588126242,71,2,60,1.975351342746199,632,652d5e6ceafdb2d97232f47f94756231
1.0665642572695344,1.1440265476703644,xcodeeval_apr,64.4,1.5338658293088276,62,6,60,2.7820034883972826,540,ceb699d3bf7e1af97d6e43ec5f0d3891
0.4978488628551307,0.752218084037304,xcodeeval_apr,89.6,17.710069379044903,84,10,68,1.67062233225955,878,771cd1f2ef663e43d6779ada83e55d8f
,,xcodeeval_apr,41.0,0.0,38,0,36,2.2985515590832617,324,e776f48b614daa7a85f5d9bd48f08278
0.3176295659718671,0.24708562181513116,xcodeeval_apr,38.8,8.224676945741521,70,6,34,1.431180664103612,823,793bfc8a6b300f1c186c19f088e329cb
0.20545764464458766,0.8155282139778137,xcodeeval_apr,33.8,10.926584052387625,47,1,34,2.8993741272154154,448,d0881adf4b3f205e96971e16042559e0
0.5119834429151395,1.9928198158740997,xcodeeval_apr,54.8,8.343605551868677,54,2,46,1.7920932637877882,461,0896ae2a0f8e23ff8fd7e98a48a88478
0.22982312163653382,2.20449461042881,xcodeeval_apr,144.2,34.180222800699994,129,10,115,2.4992781074799644,1303,db0918c4d0194e87b438e5a895ddf7ab
0.0022829651205929042,6.5415568351745605,xcodeeval_apr,47.0,60.17405995048466,86,1,51,1.2927863328962208,1140,935cff1eac1c15f51ed1bb68655d1cab
0.21954793495238498,3.473273277282715,xcodeeval_apr,58.4,46.47999660670757,43,1,43,2.701540655112741,374,956f08440deb9c315a57520532700747
0.9022267071925203,0.9548572259289878,xcodeeval_apr,64.8,4.111562808177301,57,7,54,2.2463714838085678,661,f974ef0d5cd4b19c44d38d6a3264f004
0.38196050027727324,2.275881012280782,xcodeeval_apr,63.8,8.416483126580715,66,9,61,2.595587109874988,687,fbc987ae303104ef45291e4e2f637541
0.8814267078986052,1.1622543334960938,xcodeeval_apr,41.4,12.75786916911602,46,1,45,2.05842862885698,401,b992c4d860fd528121410bdb484d9f22
,,xcodeeval_apr,51.2,0.0,42,0,40,2.2464840335632896,454,1032e7360b2262cb76e00a2c9e0a922e
0.4405446493163024,0.11652806883308812,xcodeeval_apr,48.0,7.918977816811093,98,10,43,1.3684531318496633,972,1121e9fee053852bc3e62a5ba5baf808
1.0574004974255233,0.8266549871768802,xcodeeval_apr,53.0,7.837086770062645,48,13,44,1.9862611055956085,464,1446b5b520e817f147196be9a4968053
,,xcodeeval_apr,38.599999999999994,0.0,31,0,29,1.9050803900620592,390,d1578c96ad04b3f94fa9a67476bd3eb8
8.543900939513334e-06,7.178250312805176,xcodeeval_apr,68.19999999999999,156.77976432815194,57,1,51,1.865790250720733,901,01777b686fb5dc304de894718cc7228d
,,xcodeeval_apr,85.79999999999998,0.0,54,0,44,1.8526019413195147,402,2117fbe005bec948baefc58383f2b162
0.25220537710796076,1.9819433859416418,xcodeeval_apr,57.8,6.467330348988374,57,7,48,2.556486070352361,477,2853a7d1fd4eb9d4a1932302026e8b90
,,xcodeeval_apr,47.599999999999994,0.0,46,0,40,1.9999002495827187,298,a2874d37a226d075e69a8dc3ec2e6d6d
0.14160135719686043,4.005908668041229,xcodeeval_apr,58.599999999999994,23.390562668442726,44,2,42,2.7054513882580524,421,3379e2d3c12c390c557ffb18fdfd19d6
0.33971686455367356,1.3622448059563794,xcodeeval_apr,29.2,5.361083767532061,71,8,26,1.3639197086779657,760,3496aa9ddd504949ee317757b0d41b28
0.00031778130082558867,7.178250312805176,xcodeeval_apr,37.2,22.419489219784737,31,1,30,2.082433063493143,230,eb3614e47317955b8fbd84a3d09898e8
0.15895492505829467,0.12398276850581169,xcodeeval_apr,102.19999999999999,37.717797168996185,103,2,80,1.668576087389984,896,3767c338ddf1520462d7c603b61a9c9c
0.49331048939703986,1.1182684484759389,xcodeeval_apr,22.4,1.2571708058356308,59,7,24,1.3488115298865015,671,fb4041fb49101401f22c4c0a80da4a3f
,,xcodeeval_apr,74.6,0.0,66,0,58,1.8193003598472441,510,04722af43024fceb9223708fb1a58218
0.3271307822457,1.4641655758023262,xcodeeval_apr,66.8,14.563252137042582,75,4,60,2.3963389741557517,638,adc5641a4f7117e9e44e9714557ed852
0.44513609719227304,1.0012882085583652,xcodeeval_apr,215.0,11.198018646574335,302,26,225,1.8449710262483907,2505,6480d32924f1eb0a1f7ce684dabaf220
0.40966585200889605,2.5025460004806517,xcodeeval_apr,170.79999999999998,36.98599790907465,206,5,161,1.8400326472494721,1922,7074c54af519d74f7e19d174ad8dcee1
-0.0001333332692201321,7.178250312805176,xcodeeval_apr,31.4,3.2573153972625732,40,1,36,2.30559991487711,366,7287bdfc34d5a4dc87b080f65f724369
,,xcodeeval_apr,103.19999999999999,0.0,72,0,70,1.8420414179208364,1074,f7287fce191127406467cf67d27f6129
0.24909783805759847,0.8732722463707129,xcodeeval_apr,76.6,66.63404877111316,61,3,50,2.016991407507539,548,7577b290ca5a6349ddb31b22b56b4933
,,xcodeeval_apr,60.599999999999994,0.0,83,0,42,1.4716784785750405,708,a7620b0d90cdf49fb01683962a1581fa
0.8079529476145075,1.2762598991394043,xcodeeval_apr,42.2,5.050351113080978,48,1,46,1.8069551003355773,515,e8897feace492d487838cc5ef1c18b5c
-9.090815987934624,10.652918380603456,xcodeeval_apr,817.9999999999999,231.50782210070912,592,57,593,20215.760579274793,5935,08945c615abd9ac761e9c317a2b6389e
0.20923572809880983,1.3218101561069489,xcodeeval_apr,54.8,15.484725890681148,52,4,44,2.178252170013956,462,f9318a0cf62a5ddf7e3fae4e1bcf103d
0.2579245016954215,4.598808606465657,xcodeeval_apr,53.199999999999996,24.639192553857963,44,3,43,1.9943628734713807,343,ad9747c6ab9852cbbf0a3acb3d8c8e1e
0.2667110175042498,5.051087260246277,xcodeeval_apr,38.199999999999996,12.228828065097332,34,2,29,2.0346739515685592,339,9940e80eca40c4c98798415194319f3f
0.49595557814816,0.3170919483053846,xcodeeval_apr,31.0,3.5966637719590966,85,9,28,1.2794193656922321,773,33943bdb03a4c1e11d01e43c75a45a07
0.004282054041317975,2.9849026203155518,xcodeeval_apr,158.0,330.8932145666331,129,1,104,1.7069798394609879,1292,34201c4b3f2948fba8ad2cc2c7f23c2b
,,xcodeeval_apr,38.2,0.0,49,0,32,1.6361263925134246,528,39230d34c3e78b307b5b3653585ca63b
1.707664320112679,0.7959099169820547,xcodeeval_apr,50.0,2.342428914138249,45,8,46,2.8236704807071957,482,40708eb7d0403161ed599061c6b16267
0.444966501846029,0.06080302565240143,xcodeeval_apr,82.6,1.8454553080456597,123,9,56,1.463302678097002,1125,d43243e027ea408da56e0e96c712d637
-0.0001474415552557299,7.178250312805176,xcodeeval_apr,48.199999999999996,5.898540407419205,61,1,48,1.7634091397896468,529,48436a7f733f0c7f2640c93234130df2
0.4032364737301995,0.7824160375061082,xcodeeval_apr,45.8,6.774435789130318,109,9,45,1.301526506704926,990,61623f21aebc6e298f8c6bff0cb523f6
0.33334765071544337,0.7717338981679999,xcodeeval_apr,164.59999999999997,18.609545624442397,154,13,134,2.0347630042775813,1324,62964ce1c48adc8128af1998d5046a75
0.2133037664568595,0.7360920757055283,xcodeeval_apr,50.2,9.41974451765418,52,2,49,2.0854495349586015,439,72819f5eac03756ff7053f151ca970aa
0.3646821948076047,1.60462482770284,xcodeeval_apr,55.0,7.595526477632423,62,6,47,1.749230920637373,436,76877da388bb362a2ef76e6236a73e59
,,xcodeeval_apr,80.79999999999998,0.0,46,0,42,2.2800951462771786,349,e78848ddcb130862a7b62d6e7216f210
0.25585142221558876,5.695983409881592,xcodeeval_apr,45.0,16.209348790347576,41,1,41,2.5058372195399685,344,c83171a525be8a43b6f852de621b5e71
0.5419386404058698,0.7122618556022644,xcodeeval_apr,133.2,5.324532063305378,101,5,86,1.7983548921819643,1162,85372f00ccb7f11007f714d9f94d2aec
,,xcodeeval_apr,37.599999999999994,0.0,46,0,33,1.5097726405859677,417,d96192b5f0318162b0eaba3d13bb2829
0.24643318662978286,1.2738545536994934,xcodeeval_apr,43.599999999999994,31.68495579622686,39,2,37,2.3842205228342546,336,c261699b5a2d15aeb5297b4baef38d3c
0.13547339312763715,2.4899107813835144,xcodeeval_apr,78.39999999999999,49.526421792805195,59,2,57,2.3710179219381056,662,b334651cd3d5771f6ffe03b2ef3b25ce
0.8313181617083408,1.329482676461339,xcodeeval_apr,48.0,2.9959264559050403,54,8,52,3.208337437355841,424,a348277a84315febe2270aaac7f1754c
0.12676861170724835,1.479199767112732,xcodeeval_apr,82.8,41.57245918611685,63,3,56,2.042947850942258,713,552492a4bbeaa3b3109ada314f6b4399
8.853831996192348e-05,7.178250312805176,xcodeeval_apr,69.4,33.650424744933844,53,1,54,2.6210540081474742,683,575924d1f165ce6183cc6bc5a176a527
0.10272844253776757,2.6112398703893027,xcodeeval_apr,55.8,9.854551176230112,64,3,51,1.8191285898051417,669,974628d203147b735470453995aa1285
0.652400924630609,1.4952461540699005,xcodeeval_apr,95.79999999999998,8.144387769727754,86,15,84,3.160688684248355,887,f2214853a2e5bf90eaec98a49bb2ac92
,,xcodeeval_apr,36.6,0.0,39,0,35,2.073492121088623,275,d2762683b7b033ae25e01bf09fde3aee
0.02019219877111027,1.8096777200698853,xcodeeval_apr,66.0,120.09576523676515,46,1,46,2.1715783615885216,307,e2776114d36b1bc1a60f09285ccf7a36
0.3182283647732843,0.2984431494933233,xcodeeval_apr,86.39999999999999,14.884772966278252,113,8,75,1.5887854910351766,1070,3612891f5f829897ce42fb1be61ccc3a
0.545370582550701,2.470197319984436,xcodeeval_apr,39.4,2.9888046979904175,58,2,49,2.122404401739927,581,c3718098d46bf67850bc97f33942cfa6
0.5364440796504575,4.224053502082825,xcodeeval_apr,47.599999999999994,27.223936535418034,41,2,38,2.3979138090590273,296,4343686f06548766f56bdb66a3e03499
0.6036079516006091,1.3654216329256694,xcodeeval_apr,33.8,5.477200741879642,52,6,35,1.6235430418639205,591,f4433701d734d739e8163f52ffd9b0b5
0.26183248182800223,3.2202595869700112,xcodeeval_apr,62.599999999999994,25.70293104473967,61,3,60,2.3718207648922256,579,8802713b64df24461c8143495c4b405b
,,xcodeeval_apr,39.8,0.0,55,0,52,2.555142079624935,288,cc44585450d530e82d43b5471d998a2f
,,xcodeeval_apr,45.8,0.0,36,0,34,2.805645726197169,280,74163044ccb5c3f201dd83282c9f7560
,,xcodeeval_apr,41.8,0.0,39,0,39,1.726265124711204,365,97619024febb1ad3377a5567a72980fc
0.5470815115397069,2.7038319557905197,xcodeeval_apr,75.6,5.78605758305639,77,4,65,2.111038434878685,825,0147973776fcfedad00743eae08fcef9
0.12739102103631142,1.6717073321342468,xcodeeval_apr,56.199999999999996,18.379445862956345,52,2,49,2.278833613536227,593,420482792a94aecf98126700f79013b4
0.3983617691734495,6.690642356872559,xcodeeval_apr,46.0,10.9278045296669,42,1,42,3.751456103419059,297,5508381044feb13e44de88c526faa461
0.2649989300915419,1.3029766013973534,xcodeeval_apr,56.8,7.590937774743257,110,9,52,1.3590396088210623,1037,760040564369a03a9bc8a78dbca24921
0.4421839129293754,0.0021999305894496502,xcodeeval_apr,42.39999999999999,0.18228068416162083,83,5,40,1.4914878738840704,844,9519362299942a1f12d5f7ecf10d30a0
,,xcodeeval_code_translation,9.6,0.0,8,0,9,3.6279518019586865,103,0ae7bb23101b85871d39420b4b8f1025
,,xcodeeval_code_translation,1.4,0.0,2,0,3,9.390661366432719,35,0df7f7625d37884463f6ecec4d35e323
,,xcodeeval_code_translation,17.4,0.0,14,0,13,2.5268644777935654,130,0de5afa1aac9fa3ee7daae04ef25e11b
0.16340453329383198,2.4967565536499023,xcodeeval_code_translation,37.4,26.769851699471474,28,1,26,2.1480725228520967,160,0c99e00c440eb84e6aef6d18e977b6ce
0.40416428961795575,3.2620619336764016,xcodeeval_code_translation,19.0,7.713860239833593,21,3,18,2.0082176470981166,217,0c251095942230be0e2cb0df61659829
,,xcodeeval_code_translation,12.0,0.0,10,0,11,2.1113473056971728,81,0efc6376ee6f1b20adfdaf1e661db9b7
0.6650157990699347,5.708601951599121,xcodeeval_code_translation,71.19999999999999,35.577499598264694,101,1,59,3.1950227857479803,578,0b89808a1534e5dd349fcd06e195071f
0.10440404051332734,3.242675304412842,xcodeeval_code_translation,17.0,17.313738897442818,20,1,18,2.4921247531035537,194,0dcc4dcdd5a6ea97cc5bd203fa8617bc
0.39062664231718774,3.8442969620227814,xcodeeval_code_translation,45.2,9.440013810992241,62,2,40,1.358905533022215,803,0ac60ed75da30c0bc6d4c23185bd19ec
0.5888577330207815,0.41793134436011314,xcodeeval_code_translation,47.599999999999994,19.014077317900956,57,4,40,2.4964994397874753,386,0cbc297c8715b2efbcc2c7bd1e98ac2a
,,xcodeeval_code_translation,36.199999999999996,0.0,41,0,42,2.820530377377845,246,c0e9762c5bd5653e6bd42f69e41567aa
,,xcodeeval_code_translation,41.0,0.0,37,0,35,2.2999523827711,321,c0dd0a79eb63974a05de422f1526913d
,,xcodeeval_code_translation,7.4,0.0,8,0,9,2.3642526961037786,106,df0ab6cea4b32bd0ae17f902cbd1e606
,,xcodeeval_code_translation,33.599999999999994,0.0,23,0,22,2.9044908657057986,181,e0d3b5602a8120e061e3f0f32a21b8b2
,,xcodeeval_code_translation,16.4,0.0,19,0,18,2.4014740275156825,170,e0e937b1e9ae8eb5a903c055cd27530e
0.028344628213364937,4.800755023956299,xcodeeval_code_translation,54.39999999999999,14.370416440069675,46,1,45,2.660192900712433,344,f0fcfe45ab60a87cc69c58238edf724a
,,xcodeeval_code_translation,18.2,0.0,21,0,17,1.9406981586266454,208,1b829e55eb24979c1210a2765f38db13
,,xcodeeval_code_translation,43.599999999999994,0.0,33,0,33,2.169031798805964,270,1a61131da6ffdeb0c6dfbbd97d999461
,,xcodeeval_code_translation,10.2,0.0,13,0,14,3.430278750494822,119,1d9481fd01acbae7c8fd3d21a1daca5c
,,xcodeeval_code_translation,12.399999999999999,0.0,13,0,14,2.1160886582823517,213,1e41831839960ab90b13e2a5b45fe063
0.1958429412943557,1.5689626534779866,xcodeeval_code_translation,48.599999999999994,17.108423839012783,48,3,45,2.84240678357263,372,1cbe48cdca5ba76721d4ddeed42e8a9b
,,xcodeeval_code_translation,24.599999999999998,0.0,22,0,17,2.038915693166099,142,1ffd6dc415dbce46637c4ab1cece2230
,,xcodeeval_code_translation,53.8,0.0,54,0,44,1.6040539256037973,633,1ffd32a907dd7cfa3cd6c04642a7850b
,,xcodeeval_code_translation,43.8,0.0,35,0,34,2.1386947971424,288,a1a0dcc4f5205c620d2432150fc57019
,,xcodeeval_code_translation,12.599999999999998,0.0,10,0,11,3.261059914197569,73,b1c3b766f782f8dcdfe561631145db33
,,xcodeeval_code_translation,17.799999999999997,0.0,25,0,23,1.9013345018113403,144,bcd1ddb4c30653873f9f59e18c885c8e
,,xcodeeval_code_translation,9.399999999999999,0.0,9,0,10,4.972949313133033,52,be1db919446c5f1826acb35a3fb43933
0.5911669209181505,1.3916579484939575,xcodeeval_code_translation,77.0,39.709761562757194,67,3,61,2.0671093754743213,578,bdb1df1f2e2a7a9e41c4a518b3ff5c5f
,,xcodeeval_code_translation,2.5999999999999996,0.0,3,0,4,13.000810521007168,46,ca1e13cb3a9d6f41b3c32fcdd58b33e1
,,xcodeeval_code_translation,14.600000000000001,0.0,19,0,20,5.573046091244355,212,d1d31f94427e229a532276ad2474af03
0.0,7.178250789642334,xcodeeval_code_translation,11.2,5.3727888241410255,11,1,11,1.830743479953762,94,dc1fd9c8636f5c8fdeeb0a2e1890485e
,,xcodeeval_code_translation,23.0,0.0,23,0,23,1.928311038181222,242,e1ccdedc4adcff3c7e092dd30bc7cf6c
,,xcodeeval_code_translation,19.799999999999997,0.0,18,0,19,2.9531016718968632,148,e1e00c39ad6eafc1dedc91bd76fa0e9e
,,xcodeeval_code_translation,10.399999999999999,0.0,9,0,10,2.903236062504222,77,eb1ebcff08761d7266835de597275ee3
,,xcodeeval_code_translation,17.2,0.0,18,0,16,1.9336786489799156,139,ee1f53138f75011c00045a88dbd80062
0.9492964062956162,1.5512874126434326,xcodeeval_code_translation,21.0,3.4864699840545654,24,1,22,2.8928785624005364,147,efd1d3c38fb117e711911e1c05668897
,,xcodeeval_code_translation,1.4,0.0,2,0,3,6.420878659951863,18,f1e1270a9cfafcf34e36955009049c24
0.1249733321921667,4.0120192766189575,xcodeeval_code_translation,58.599999999999994,41.986535258591175,44,2,41,2.9658986685116493,370,f1c5f5d2610b54c0dcb2446b6cd08764
,,xcodeeval_code_translation,5.0,0.0,5,0,6,3.9518706335024367,62,faf1fb59e158215fdb6a02a21b6dd8f4
,,xcodeeval_code_translation,17.0,0.0,19,0,17,1.9716005187760317,138,fea1c0a3bed5071cf86553c1e5fc7372
,,xcodeeval_code_translation,9.399999999999999,0.0,8,0,9,3.1396431103286897,40,02b065e71ea9750d9b0572e74a7dbf9f
0.11036105072547958,5.2180094718933105,xcodeeval_code_translation,50.199999999999996,8.46220849454403,36,1,34,2.51000736613071,329,02d409b028d49b8cddd78ad304f1d53d
,,xcodeeval_code_translation,9.2,0.0,8,0,9,2.208032306417123,76,2ad6bed1841a5708f37a1443a124b903
,,xcodeeval_code_translation,39.8,0.0,44,0,40,2.0719324449911567,298,2a3b799affce260fd92223fc6b490040
,,xcodeeval_code_translation,19.2,0.0,30,0,29,3.9019920704493796,136,2b63465d16c05e5d176c56add334780f
0.05538897820198062,2.9885990619659424,xcodeeval_code_translation,21.2,32.0732361599803,20,1,20,2.0524415560343807,130,2b4d89d5ec323a8b3448b28a3d18bf29
,,xcodeeval_code_translation,12.2,0.0,12,0,12,1.8157337365920185,88,2bec2326ca5bfba429dba84c103ad4ff
,,xcodeeval_code_translation,14.399999999999999,0.0,18,0,13,1.3933506380284184,344,2d7d70f5fbc1ccf198a499e8a9ff6263
0.13989799575085335,4.135591506958008,xcodeeval_code_translation,13.799999999999999,14.35518055409193,16,1,15,2.7644632860764666,105,2db5d5733e875eed176ed5122f648dc1
,,xcodeeval_code_translation,10.6,0.0,10,0,11,2.2897939040967823,300,2df089654c873bc54b798666c4676daf
,,xcodeeval_code_translation,17.4,0.0,15,0,16,2.0956413118330066,115,2ed7b5e1528e987cb519019cf00f5f6c
0.08220362730517301,4.74953818321228,xcodeeval_code_translation,84.39999999999999,47.60085578635335,67,2,67,2.7834314612337794,754,2dd963f592f95d7eedd74446e9652f5e
